subscription_id,idempotency_key,owner_student_id,plan_type,plan_name,classes_per_month,classes_remaining,amount_ils,billing_frequency,status,created_at,updated_at
295,user_subscription_details::295,1407,solo,Yearly,32,0,0.00,monthly,pending,2023-10-25 08:30:15+05:30,2023-11-26 07:43:33+05:30
296,user_subscription_details::296,1408,solo,Monthly,32,1,0.00,monthly,pending,2023-10-25 12:27:57+05:30,2024-05-25 00:00:05+05:30
297,user_subscription_details::297,1395,solo,Yearly,32,0,0.00,monthly,pending,2023-10-25 17:11:33+05:30,2024-09-27 04:43:48+05:30
298,user_subscription_details::298,1409,solo,Yearly,32,1,0.00,monthly,pending,2023-10-26 08:17:32+05:30,2023-12-24 10:42:34+05:30
299,user_subscription_details::299,1410,solo,Yearly,32,0,0.00,monthly,pending,2023-10-26 13:44:03+05:30,2023-11-21 11:45:08+05:30
300,user_subscription_details::300,1411,solo,Yearly,32,8,0.00,monthly,pending,2023-10-26 13:51:08+05:30,2024-01-03 10:20:30+05:30
301,user_subscription_details::301,1412,solo,Yearly,48,4,0.00,monthly,pending,2023-10-26 14:34:50+05:30,2024-02-29 07:16:40+05:30
302,user_subscription_details::302,1413,solo,Monthly_40,32,0,0.00,monthly,cancelled,2023-10-26 15:35:03+05:30,2026-02-28 02:11:56+05:30
303,user_subscription_details::303,1172,solo,Monthly,16,8,0.00,monthly,pending,2023-10-26 16:51:22+05:30,2024-05-26 00:00:06+05:30
304,user_subscription_details::304,1381,solo,Monthly,48,12,0.00,monthly,pending,2023-10-29 06:46:39+05:30,2024-05-29 00:00:05+05:30
305,user_subscription_details::305,1415,solo,Monthly,32,0,0.00,monthly,pending,2023-10-29 13:00:49+05:30,2024-05-29 00:00:05+05:30
306,user_subscription_details::306,1416,solo,Monthly,32,0,0.00,monthly,pending,2023-10-29 13:01:04+05:30,2024-05-29 00:00:05+05:30
307,user_subscription_details::307,1417,solo,Yearly,32,8,0.00,monthly,pending,2023-10-29 17:03:54+05:30,2024-01-03 07:37:03+05:30
308,user_subscription_details::308,1241,solo,Yearly,32,3,0.00,monthly,cancelled,2023-10-30 11:04:59+05:30,2024-04-19 12:30:53+05:30
309,user_subscription_details::309,1240,solo,Yearly,32,3,0.00,monthly,cancelled,2023-10-30 11:05:20+05:30,2024-04-19 13:44:45+05:30
310,user_subscription_details::310,1420,solo,Monthly,16,4,0.00,monthly,cancelled,2023-10-31 08:26:53+05:30,2024-05-03 14:11:20+05:30
311,user_subscription_details::311,1421,solo,Monthly,32,8,0.00,monthly,cancelled,2023-10-31 13:31:11+05:30,2024-05-05 06:55:56+05:30
312,user_subscription_details::312,1422,solo,Yearly,32,0,0.00,monthly,pending,2023-10-31 13:34:51+05:30,2023-12-31 09:49:32+05:30
313,user_subscription_details::313,1422,solo,Yearly,32,2,0.00,monthly,pending,2023-10-31 13:35:11+05:30,2023-12-31 09:49:32+05:30
314,user_subscription_details::314,1423,solo,Yearly,32,0,0.00,monthly,pending,2023-10-31 13:35:26+05:30,2023-12-31 09:49:59+05:30
315,user_subscription_details::315,1424,solo,Yearly,32,7,0.00,monthly,pending,2023-10-31 13:45:56+05:30,2024-01-13 17:59:43+05:30
316,user_subscription_details::316,1425,solo,Yearly,32,0,0.00,monthly,pending,2023-10-31 17:04:08+05:30,2024-01-27 16:34:28+05:30
317,user_subscription_details::317,1425,solo,Yearly,16,0,0.00,monthly,pending,2023-10-31 17:16:49+05:30,2024-01-27 16:34:28+05:30
318,user_subscription_details::318,1108,solo,Yearly,80,0,0.00,monthly,pending,2023-11-01 08:31:55+05:30,2025-02-16 07:57:44+05:30
319,user_subscription_details::319,1204,solo,Yearly,32,8,0.00,monthly,pending,2023-11-01 16:29:08+05:30,2024-03-19 20:39:03+05:30
320,user_subscription_details::320,1107,solo,Yearly,80,0,0.00,monthly,pending,2023-11-02 05:12:37+05:30,2024-07-25 10:42:49+05:30
321,user_subscription_details::321,1428,solo,Yearly,48,0,0.00,monthly,pending,2023-11-02 08:31:37+05:30,2023-12-03 04:21:19+05:30
322,user_subscription_details::322,1428,solo,Yearly,48,0,0.00,monthly,pending,2023-11-02 08:31:37+05:30,2023-12-03 04:21:19+05:30
323,user_subscription_details::323,1429,solo,Monthly,32,8,0.00,monthly,cancelled,2023-11-02 11:30:50+05:30,2024-05-05 07:54:34+05:30
324,user_subscription_details::324,1431,solo,Yearly,32,0,0.00,monthly,pending,2023-11-02 17:25:17+05:30,2024-03-01 11:41:37+05:30
325,user_subscription_details::325,1432,solo,Yearly,32,0,0.00,monthly,pending,2023-11-02 18:18:53+05:30,2023-12-02 15:45:37+05:30
326,user_subscription_details::326,1434,solo,Yearly,32,0,0.00,monthly,pending,2023-11-03 08:01:27+05:30,2024-01-03 20:11:25+05:30
327,user_subscription_details::327,1439,solo,Yearly,16,0,0.00,monthly,pending,2023-11-05 09:53:49+05:30,2023-12-25 19:33:51+05:30
328,user_subscription_details::328,1440,solo,Monthly,32,0,0.00,monthly,pending,2023-11-05 10:23:11+05:30,2023-12-07 08:04:41+05:30
329,user_subscription_details::329,1441,solo,Monthly,80,17,0.00,monthly,pending,2023-11-05 16:13:12+05:30,2024-05-19 15:01:05+05:30
330,user_subscription_details::330,1442,solo,Yearly,32,0,0.00,monthly,pending,2023-11-06 09:35:33+05:30,2025-10-29 15:08:56+05:30
331,user_subscription_details::331,1443,solo,Yearly,32,0,0.00,monthly,pending,2023-11-06 14:28:16+05:30,2024-02-03 15:22:05+05:30
332,user_subscription_details::332,1444,solo,Yearly,32,0,0.00,monthly,pending,2023-11-06 14:28:33+05:30,2024-03-07 04:54:29+05:30
333,user_subscription_details::333,1197,solo,Monthly,16,0,0.00,monthly,pending,2023-11-06 16:16:12+05:30,2023-12-06 00:00:05+05:30
335,user_subscription_details::335,1309,solo,Yearly,48,0,0.00,monthly,pending,2023-11-07 06:38:39+05:30,2023-12-06 05:53:39+05:30
336,user_subscription_details::336,1316,solo,Monthly_40,32,7,0.00,monthly,cancelled,2023-11-07 06:39:39+05:30,2024-05-08 17:56:04+05:30
337,user_subscription_details::337,1446,solo,Yearly,32,0,0.00,monthly,pending,2023-11-07 10:17:44+05:30,2023-12-09 17:47:21+05:30
338,user_subscription_details::338,1447,solo,Yearly,32,0,0.00,monthly,pending,2023-11-07 13:58:19+05:30,2023-12-10 13:09:08+05:30
339,user_subscription_details::339,1449,solo,Monthly,32,8,0.00,monthly,pending,2023-11-07 18:36:40+05:30,2024-05-19 00:00:06+05:30
340,user_subscription_details::340,1451,solo,Yearly,32,0,0.00,monthly,pending,2023-11-08 11:17:28+05:30,2023-12-09 18:23:37+05:30
341,user_subscription_details::341,1452,solo,Monthly_40,32,8,0.00,monthly,pending,2023-11-08 13:07:07+05:30,2024-05-07 00:00:05+05:30
342,user_subscription_details::342,1459,solo,Yearly,32,0,0.00,monthly,pending,2023-11-09 15:56:01+05:30,2024-05-15 10:42:44+05:30
343,user_subscription_details::343,1462,solo,Yearly,32,0,0.00,monthly,pending,2023-11-11 13:14:11+05:30,2023-11-11 13:15:11+05:30
344,user_subscription_details::344,1465,solo,Monthly,16,0,0.00,monthly,pending,2023-11-11 17:55:59+05:30,2024-05-10 00:00:03+05:30
345,user_subscription_details::345,1466,solo,Yearly,32,6,0.00,monthly,pending,2023-11-11 17:56:23+05:30,2024-02-04 10:24:47+05:30
346,user_subscription_details::346,1467,solo,Yearly,32,6,0.00,monthly,pending,2023-11-11 17:56:44+05:30,2024-02-04 10:25:05+05:30
347,user_subscription_details::347,1469,solo,Monthly,16,4,0.00,monthly,pending,2023-11-11 18:03:07+05:30,2024-05-10 00:00:03+05:30
348,user_subscription_details::348,1470,solo,Monthly,16,4,0.00,monthly,pending,2023-11-11 18:03:24+05:30,2024-05-10 00:00:03+05:30
350,user_subscription_details::350,1473,solo,Yearly,16,3,0.00,monthly,pending,2023-11-12 10:50:17+05:30,2024-04-02 18:33:16+05:30
351,user_subscription_details::351,1476,solo,Yearly,32,7,0.00,monthly,pending,2023-11-12 12:01:45+05:30,2024-02-12 08:43:00+05:30
352,user_subscription_details::352,1477,solo,Yearly,32,0,0.00,monthly,pending,2023-11-12 12:31:14+05:30,2024-02-12 07:43:47+05:30
353,user_subscription_details::353,1478,solo,Yearly,32,0,0.00,monthly,pending,2023-11-12 12:31:28+05:30,2024-02-12 06:53:55+05:30
354,user_subscription_details::354,1483,solo,Monthly,32,1,0.00,monthly,pending,2023-11-12 14:42:24+05:30,2024-05-12 00:00:04+05:30
355,user_subscription_details::355,1484,solo,Yearly,32,8,0.00,monthly,pending,2023-11-12 14:42:47+05:30,2024-01-16 10:47:23+05:30
356,user_subscription_details::356,1480,solo,Yearly,32,5,0.00,monthly,pending,2023-11-12 16:01:53+05:30,2024-02-12 10:44:24+05:30
357,user_subscription_details::357,1485,solo,Monthly,32,1,0.00,monthly,pending,2023-11-12 16:19:48+05:30,2024-05-12 00:00:04+05:30
358,user_subscription_details::358,1481,solo,Yearly,32,0,0.00,monthly,pending,2023-11-12 17:17:02+05:30,2023-12-11 14:57:46+05:30
359,user_subscription_details::359,1486,solo,Monthly,80,76,0.00,monthly,pending,2023-11-13 08:52:43+05:30,2024-08-10 00:00:02+05:30
360,user_subscription_details::360,1487,solo,Monthly_55,32,5,0.00,monthly,pending,2023-11-13 10:06:06+05:30,2024-05-13 00:00:03+05:30
361,user_subscription_details::361,1488,solo,Monthly,32,3,0.00,monthly,pending,2023-11-13 11:00:36+05:30,2023-12-24 11:59:18+05:30
362,user_subscription_details::362,1489,solo,Yearly,32,4,0.00,monthly,pending,2023-11-13 16:48:06+05:30,2024-02-18 12:02:30+05:30
363,user_subscription_details::363,1491,solo,Monthly,48,12,0.00,monthly,pending,2023-11-13 20:50:14+05:30,2024-05-13 00:00:03+05:30
364,user_subscription_details::364,1492,solo,Quarterly,32,8,0.00,monthly,cancelled,2023-11-13 20:51:03+05:30,2025-07-24 11:43:10+05:30
365,user_subscription_details::365,1493,solo,Yearly,32,7,0.00,monthly,pending,2023-11-14 07:30:30+05:30,2024-01-27 11:39:16+05:30
366,user_subscription_details::366,1495,solo,Yearly,16,4,0.00,monthly,pending,2023-11-14 10:07:23+05:30,2023-12-20 09:24:55+05:30
367,user_subscription_details::367,1497,solo,Yearly,16,0,0.00,monthly,pending,2023-11-14 10:07:59+05:30,2024-02-21 12:10:41+05:30
368,user_subscription_details::368,1497,solo,Yearly,16,0,0.00,monthly,pending,2023-11-14 10:08:23+05:30,2024-02-21 12:10:41+05:30
369,user_subscription_details::369,1494,solo,Yearly,16,0,0.00,monthly,pending,2023-11-14 10:28:28+05:30,2023-11-14 10:28:37+05:30
370,user_subscription_details::370,1496,solo,Monthly,16,4,0.00,monthly,pending,2023-11-14 10:29:18+05:30,2024-05-14 00:00:03+05:30
371,user_subscription_details::371,1498,solo,Quarterly,32,4,0.00,monthly,cancelled,2023-11-14 11:17:42+05:30,2024-04-30 14:38:28+05:30
372,user_subscription_details::372,1499,solo,Yearly,32,0,0.00,monthly,pending,2023-11-15 08:51:08+05:30,2023-12-14 18:16:26+05:30
373,user_subscription_details::373,1500,solo,Yearly,32,8,0.00,monthly,pending,2023-11-15 14:24:46+05:30,2023-12-26 12:36:11+05:30
374,user_subscription_details::374,1501,solo,Monthly_55,32,8,0.00,monthly,pending,2023-11-16 05:12:54+05:30,2024-05-16 00:00:05+05:30
375,user_subscription_details::375,1502,solo,Monthly,16,0,0.00,monthly,pending,2023-11-16 11:04:39+05:30,2024-05-16 00:00:05+05:30
376,user_subscription_details::376,1504,solo,Yearly,32,0,0.00,monthly,pending,2023-11-16 15:16:23+05:30,2024-04-15 08:07:01+05:30
377,user_subscription_details::377,1505,solo,Monthly,32,1,0.00,monthly,pending,2023-11-16 15:40:28+05:30,2024-05-16 00:00:05+05:30
378,user_subscription_details::378,1507,solo,Monthly_55,32,8,0.00,monthly,pending,2023-11-16 20:20:41+05:30,2024-05-16 00:00:05+05:30
379,user_subscription_details::379,1108,solo,Monthly,80,0,0.00,monthly,pending,2023-11-17 07:01:51+05:30,2025-02-16 07:57:44+05:30
380,user_subscription_details::380,1508,solo,Yearly,32,0,0.00,monthly,pending,2023-11-17 08:51:02+05:30,2024-01-16 14:47:14+05:30
381,user_subscription_details::381,1510,solo,Monthly_55,16,1,0.00,monthly,pending,2023-11-17 09:49:12+05:30,2024-05-17 00:00:06+05:30
382,user_subscription_details::382,1511,solo,Yearly,16,0,0.00,monthly,pending,2023-11-17 09:49:26+05:30,2023-12-15 07:10:53+05:30
383,user_subscription_details::383,1514,solo,Yearly,80,13,0.00,monthly,pending,2023-11-17 12:09:43+05:30,2024-01-14 06:21:02+05:30
384,user_subscription_details::384,1515,solo,Yearly,32,0,0.00,monthly,pending,2023-11-19 09:08:27+05:30,2024-01-17 16:12:16+05:30
385,user_subscription_details::385,1518,solo,Monthly,32,8,0.00,monthly,cancelled,2023-11-19 09:56:41+05:30,2025-07-24 11:43:04+05:30
386,user_subscription_details::386,1520,solo,Monthly,32,6,0.00,monthly,pending,2023-11-19 13:29:51+05:30,2024-05-19 00:00:06+05:30
387,user_subscription_details::387,1521,solo,Monthly,32,5,0.00,monthly,pending,2023-11-19 13:30:02+05:30,2024-05-19 00:00:06+05:30
388,user_subscription_details::388,1512,solo,Monthly,32,8,0.00,monthly,cancelled,2023-11-19 13:43:10+05:30,2024-04-21 12:40:52+05:30
389,user_subscription_details::389,1523,solo,Yearly,32,0,0.00,monthly,pending,2023-11-19 16:35:26+05:30,2024-02-19 06:08:35+05:30
390,user_subscription_details::390,1527,solo,Yearly,32,0,0.00,monthly,pending,2023-11-20 09:02:51+05:30,2024-01-14 16:13:50+05:30
391,user_subscription_details::391,1108,solo,Monthly,16,1,0.00,monthly,pending,2023-11-20 13:22:37+05:30,2025-02-16 07:57:44+05:30
392,user_subscription_details::392,1528,solo,Monthly,32,8,0.00,monthly,pending,2023-11-20 17:22:35+05:30,2024-05-20 00:00:06+05:30
393,user_subscription_details::393,1390,solo,Monthly,32,8,0.00,monthly,pending,2023-11-21 08:21:22+05:30,2024-05-27 00:00:05+05:30
394,user_subscription_details::394,1391,solo,Monthly,32,8,0.00,monthly,pending,2023-11-21 08:23:57+05:30,2024-05-21 00:00:05+05:30
395,user_subscription_details::395,1532,solo,Yearly,32,0,0.00,monthly,pending,2023-11-21 10:17:11+05:30,2024-03-20 20:04:27+05:30
397,user_subscription_details::397,1533,solo,Quarterly,16,0,0.00,monthly,pending,2023-11-21 11:14:04+05:30,2024-02-28 18:15:06+05:30
398,user_subscription_details::398,1534,solo,Yearly,32,2,0.00,monthly,pending,2023-11-22 08:31:59+05:30,2024-01-21 14:30:46+05:30
399,user_subscription_details::399,1529,solo,Yearly,32,6,0.00,monthly,cancelled,2023-11-22 15:21:32+05:30,2024-05-02 09:15:35+05:30
400,user_subscription_details::400,1536,solo,Yearly,32,8,0.00,monthly,pending,2023-11-22 15:35:22+05:30,2024-03-15 10:20:06+05:30
401,user_subscription_details::401,1537,solo,Yearly,32,0,0.00,monthly,pending,2023-11-23 10:47:04+05:30,2024-05-06 16:31:18+05:30
402,user_subscription_details::402,1538,solo,Monthly,16,0,0.00,monthly,pending,2023-11-23 11:49:50+05:30,2024-05-23 00:00:05+05:30
403,user_subscription_details::403,1312,solo,Yearly,32,5,0.00,monthly,pending,2023-11-23 13:24:58+05:30,2024-01-14 17:04:09+05:30
404,user_subscription_details::404,1540,solo,Yearly,16,2,0.00,monthly,pending,2023-11-23 14:12:27+05:30,2023-12-21 09:13:56+05:30
405,user_subscription_details::405,1541,solo,Monthly,32,8,0.00,monthly,pending,2023-11-23 14:35:44+05:30,2024-05-23 00:00:05+05:30
406,user_subscription_details::406,1542,solo,Yearly,32,8,0.00,monthly,pending,2023-11-23 15:11:27+05:30,2023-12-24 08:16:19+05:30
407,user_subscription_details::407,1543,solo,Yearly,32,9,0.00,monthly,pending,2023-11-23 16:20:16+05:30,2024-01-03 07:50:46+05:30
408,user_subscription_details::408,1257,solo,Yearly,80,0,0.00,monthly,pending,2023-11-26 10:26:29+05:30,2024-01-31 09:03:03+05:30
409,user_subscription_details::409,1406,solo,Yearly,32,0,0.00,monthly,pending,2023-11-26 15:25:49+05:30,2026-01-26 18:33:25+05:30
412,user_subscription_details::412,1526,solo,Monthly,64,16,0.00,monthly,pending,2023-11-27 09:30:39+05:30,2024-05-27 00:00:05+05:30
413,user_subscription_details::413,1349,solo,Monthly,48,12,0.00,monthly,pending,2023-11-27 11:27:37+05:30,2024-05-27 00:00:05+05:30
414,user_subscription_details::414,1555,solo,Monthly,32,8,0.00,monthly,pending,2023-11-27 12:36:26+05:30,2024-05-27 00:00:05+05:30
415,user_subscription_details::415,1539,solo,Yearly,32,0,0.00,monthly,pending,2023-11-27 16:47:40+05:30,2024-03-27 09:03:58+05:30
416,user_subscription_details::416,1556,solo,Yearly,32,8,0.00,monthly,pending,2023-11-28 09:18:04+05:30,2024-03-13 06:54:50+05:30
417,user_subscription_details::417,1558,solo,Yearly,32,5,0.00,monthly,cancelled,2023-11-28 11:37:26+05:30,2026-02-19 02:11:22+05:30
418,user_subscription_details::418,1559,solo,Yearly,32,8,0.00,monthly,pending,2023-11-28 12:21:15+05:30,2024-03-01 11:38:22+05:30
419,user_subscription_details::419,1291,solo,Monthly_40,16,0,0.00,monthly,pending,2023-11-28 14:45:42+05:30,2024-05-28 00:00:05+05:30
420,user_subscription_details::420,1187,solo,Monthly,32,8,0.00,monthly,pending,2023-11-29 04:43:13+05:30,2024-05-29 00:00:05+05:30
421,user_subscription_details::421,1552,solo,Monthly,32,8,0.00,monthly,pending,2023-11-29 09:07:49+05:30,2024-05-29 00:00:05+05:30
422,user_subscription_details::422,1553,solo,Yearly,32,8,0.00,monthly,cancelled,2023-11-29 09:08:08+05:30,2025-08-01 09:08:04+05:30
426,user_subscription_details::426,1554,solo,Monthly,32,8,0.00,monthly,pending,2023-11-29 12:00:48+05:30,2024-05-29 00:00:05+05:30
427,user_subscription_details::427,1560,solo,Monthly,32,0,0.00,monthly,pending,2023-11-29 12:38:57+05:30,2024-04-09 07:58:25+05:30
428,user_subscription_details::428,1107,solo,Yearly,80,113,0.00,monthly,pending,2023-11-29 14:58:30+05:30,2024-07-25 10:42:49+05:30
429,user_subscription_details::429,1561,solo,Monthly,48,6,0.00,monthly,cancelled,2023-11-29 16:30:31+05:30,2024-04-29 15:16:34+05:30
430,user_subscription_details::430,1563,solo,Monthly,32,0,0.00,monthly,cancelled,2023-11-29 17:17:04+05:30,2024-04-29 15:16:58+05:30
431,user_subscription_details::431,1425,solo,Yearly,16,0,0.00,monthly,pending,2023-11-29 18:11:56+05:30,2024-01-27 16:34:28+05:30
432,user_subscription_details::432,1243,solo,Yearly,32,8,0.00,monthly,pending,2023-12-01 05:20:36+05:30,2024-03-01 12:02:44+05:30
433,user_subscription_details::433,1326,solo,Yearly,32,7,0.00,monthly,pending,2023-12-02 12:07:40+05:30,2024-03-11 10:44:17+05:30
434,user_subscription_details::434,1432,solo,Yearly,32,0,0.00,monthly,pending,2023-12-02 15:45:36+05:30,2023-12-02 15:45:37+05:30
435,user_subscription_details::435,1432,solo,Yearly,32,9,0.00,monthly,pending,2023-12-02 15:45:37+05:30,2024-01-09 08:46:50+05:30
436,user_subscription_details::436,1428,solo,Yearly,48,4,0.00,monthly,pending,2023-12-03 04:21:19+05:30,2024-01-31 14:49:34+05:30
437,user_subscription_details::437,1307,solo,Monthly_55,48,12,0.00,monthly,cancelled,2023-12-03 08:59:41+05:30,2024-05-06 10:17:05+05:30
438,user_subscription_details::438,1395,solo,Yearly,80,0,0.00,monthly,pending,2023-12-03 10:14:57+05:30,2024-09-27 04:43:48+05:30
439,user_subscription_details::439,1568,solo,Monthly,32,8,0.00,monthly,cancelled,2023-12-03 12:34:00+05:30,2024-05-05 13:43:32+05:30
440,user_subscription_details::440,1569,solo,Yearly,32,2,0.00,monthly,pending,2023-12-03 13:55:30+05:30,2024-02-02 11:07:36+05:30
441,user_subscription_details::441,1570,solo,Yearly,32,1,0.00,monthly,pending,2023-12-03 13:55:51+05:30,2024-02-02 11:07:54+05:30
442,user_subscription_details::442,1571,solo,Yearly,32,0,0.00,monthly,pending,2023-12-03 13:56:07+05:30,2024-03-07 13:19:08+05:30
443,user_subscription_details::443,1280,solo,Monthly_55,32,0,0.00,monthly,pending,2023-12-03 15:51:48+05:30,2025-11-27 10:32:32+05:30
444,user_subscription_details::444,1572,solo,Yearly,32,1,0.00,monthly,cancelled,2023-12-04 15:55:38+05:30,2026-03-03 02:44:11+05:30
445,user_subscription_details::445,1305,solo,Monthly,16,4,0.00,monthly,cancelled,2023-12-04 16:36:30+05:30,2024-05-06 14:17:47+05:30
446,user_subscription_details::446,1442,solo,Yearly,32,8,0.00,monthly,cancelled,2023-12-04 17:12:51+05:30,2025-10-29 15:08:56+05:30
448,user_subscription_details::448,1136,solo,Monthly,32,6,0.00,monthly,pending,2023-12-05 10:46:54+05:30,2024-07-08 06:19:59+05:30
449,user_subscription_details::449,1575,solo,Yearly,32,0,0.00,monthly,pending,2023-12-05 13:02:29+05:30,2023-12-05 14:24:17+05:30
450,user_subscription_details::450,1577,solo,Quarterly,32,8,0.00,monthly,cancelled,2023-12-05 14:24:52+05:30,2025-07-24 11:43:08+05:30
451,user_subscription_details::451,1309,solo,Monthly,48,12,0.00,monthly,cancelled,2023-12-06 05:53:39+05:30,2024-05-06 20:05:50+05:30
453,user_subscription_details::453,1573,solo,Monthly_40,16,4,0.00,monthly,cancelled,2023-12-06 06:28:14+05:30,2024-05-08 18:22:34+05:30
454,user_subscription_details::454,1578,solo,Yearly,16,4,0.00,monthly,cancelled,2023-12-06 07:30:15+05:30,2025-08-06 07:30:10+05:30
455,user_subscription_details::455,1581,solo,Yearly,32,0,0.00,monthly,pending,2023-12-06 11:31:01+05:30,2024-05-05 08:59:50+05:30
456,user_subscription_details::456,1582,solo,Yearly,32,0,0.00,monthly,pending,2023-12-06 11:31:12+05:30,2024-03-05 13:32:59+05:30
457,user_subscription_details::457,1319,solo,Yearly,32,4,0.00,monthly,pending,2023-12-06 13:19:40+05:30,2024-03-06 10:01:16+05:30
458,user_subscription_details::458,1583,solo,Quarterly,16,1,0.00,monthly,pending,2023-12-06 15:41:07+05:30,2024-02-05 18:08:38+05:30
459,user_subscription_details::459,1444,solo,Yearly,32,0,0.00,monthly,pending,2023-12-06 19:01:20+05:30,2024-03-07 04:54:29+05:30
